Gene1,Gene2
SRSF3,SRRT
SRSF3,NUP153
SRSF3,CHERP
SRSF3,SSB
SSB,SRSF3
SRSF3,ERH
SRSF3,PPIL6
SRSF3,LSM5
SRSF3,DDX39B
SRSF3,NXF1
SRSF3,RNPS1
RNPS1,SRSF3
SRSF3,HNRNPK
HNRNPK,SRSF3
SRSF3,KHSRP
KHSRP,SRSF3
SRSF3,RAE1
SRSF3,SNRPN
SRSF3,NUP160
SRSF3,ALYREF
ALYREF,SRSF3
SRSF3,SF1
SF1,SRSF3
SRSF3,HSPA8
SRSF3,HNRNPA3
SRSF3,ELAVL2
ELAVL2,SRSF3
SRSF3,POLR2H
POLR2H,SRSF3
SRSF3,SRSF10
SRSF10,SRSF3
SRSF3,LSM4
SRSF3,NUP62
SRSF3,SNRPB
SNRPB,SRSF3
SRSF3,HNRNPC
SRSF3,TRA2B
SRSF3,LSM6
SRSF3,SRSF2
SRSF2,SRSF3
SRSF3,NHP2L1
SRSF3,POLR2F
POLR2F,SRSF3
SRSF3,HNRNPF
SRSF3,ILF3
ILF3,SRSF3
SRSF3,SRPK1
SRSF3,U2SURP
SRSF3,SAP18
SAP18,SRSF3
SRSF3,CWC27
SRSF3,BUD31
SRSF3,POLR2A
POLR2A,SRSF3
SRSF3,POLDIP3
RNPS1,SRPK1
SF1,SRPK1
SRSF2,SRPK1
CNTRL,OPTN
CNTRL,TCTN3
CNTRL,SEPT2
CNTRL,CEP290
CNTRL,CC2D2A
CNTRL,ALMS1
CNTRL,NIN
CNTRL,ODF2
CNTRL,TUBGCP5
CNTRL,RAB3IP
CNTRL,CEP192
TRIM22,PTAFR
CIITA,PTAFR
XRCC5,RPA2
RAD51,RPA2
POLR2H,RPA2
POLR2F,RPA2
MCM3,RPA2
TCEA1,RPA2
POLR2A,RPA2
RNPS1,RPL10A
NR0B1,RPL10A
BTF3,RPL10A
UPF1,RPL10A
CENPK,ZWINT
CNBP,ZWINT
TLR4,TLR5
TLR4,TRAF6
TRAF6,TLR4
TLR4,CCL5
TLR4,TLR7
TLR7,TLR4
TLR4,TNFRSF1B
TLR4,CD36
TLR4,IRAK4
TLR4,DDX58
TLR4,IL1R1
TLR4,HSPD1
TLR4,TLR6
TLR4,HSPA8
TLR4,ADIPOQ
TLR4,TNFSF11
RAD51,POLE3
POLR2H,POLE3
POLR2F,POLE3
MCM3,POLE3
RUVBL2,POLE3
TCEA1,POLE3
POLR2A,POLE3
LIN28A,EBNA1BP2
LIN28A,PBX1
PBX1,LIN28A
LIN28A,SNRPB
SNRPB,LIN28A
LIN28A,RBM34
LIN28A,POP1
LIN28A,L1TD1
LIN28A,TRIM71
LIN28A,UPF1
UPF1,LIN28A
DAXX,SUMO3
DAXX,SUMO2
DAXX,TGFBR1
DAXX,TNFRSF1B
DAXX,HIST1H4I
DAXX,ETS1
ETS1,DAXX
DAXX,MAP2K6
BMP2,BMPR2
SMAD5,BMPR2
AR,NRIP1
NRIP1,AR
AR,TGFB1I1
TGFB1I1,AR
AR,WWTR1
WWTR1,AR
AR,NR0B1
NR0B1,AR
AR,HSPA2
AR,RNF14
RNF14,AR
AR,PTGES3
AR,H2AFX
AR,ETV1
ETV1,AR
AR,HIST1H2BH
AR,NKX3-1
NKX3-1,AR
AR,HSPA8
AR,KPNA2
AR,SNURF
AR,TPD52
AR,HSPA1B
AR,GNAZ
AR,BUD31
AR,PIK3R1
PPARA,ABCA1
NCOA6,ABCA1
NCOA6,RARG
RARG,NCOA6
NCOA6,CHD9
NCOA6,H2AFX
NCOA6,POLR2F
POLR2F,NCOA6
NCOA6,HOXB3
HOXB3,NCOA6
NCOA6,FDFT1
NCOA6,TXNRD1
NCOA6,CD36
NCOA6,HIST1H2BH
NCOA6,PBX1
PBX1,NCOA6
NCOA6,TBL1XR1
NCOA6,PPARA
PPARA,NCOA6
NCOA6,KDM6A
NCOA6,TIAM2
NCOA6,POLR2A
POLR2A,NCOA6
NCOA6,POLR2H
POLR2H,NCOA6
BMP2,ALPL
WWP1,PSMB9
HIF3A,PSMB9
PSMD9,PSMB9
SFMBT1,PSMB9
HIF1A,PSMB9
WWP1,PSMB8
HIF3A,PSMB8
SFMBT1,PSMB8
PSMD9,PSMB8
HIF1A,PSMB8
RUVBL2,TEX10
MYBBP1A,TEX10
TRIM22,HLA-DQB1
CIITA,HLA-DQB1
TRIM22,HLA-DRB5
CIITA,HLA-DRB5
WWP1,TGFBR1
BMP2,TGFBR1
SMAD5,TGFBR1
POLR1B,TSR2
POLR1B,MRTO4
SSB,MRTO4
POLR2H,MRTO4
POLR2F,MRTO4
MYBBP1A,MRTO4
TFDP1,CCNE2
TFDP1,DHFR
TFDP1,CDKN1C
TFDP1,TOP2A
TFDP1,RBBP8
TFDP1,IL2RA
TFDP1,POLA1
TFDP1,RAD51
RAD51,TFDP1
TFDP1,PCNA
TFDP1,EHMT2
EHMT2,TFDP1
TFDP1,MAML3
MAML3,TFDP1
TFDP1,MAMLD1
TFDP1,CHEK1
TFDP1,APAF1
TFDP1,E2F4
E2F4,TFDP1
TFDP1,PHC1
CENPK,RCC2
EHMT2,CAMKMT
EHMT2,RUVBL2
RUVBL2,EHMT2
EHMT2,H2AFX
EHMT2,HIST1H2BH
EHMT2,CDYL
EHMT2,UHRF1
UHRF1,EHMT2
BMP2,BAMBI
DNAJC2,HSPA1B
ASXL1,UBAP2L
ASXL1,SRSF2
SRSF2,ASXL1
ASXL1,COMMD3-BMI1
ASXL1,TET2
ASXL1,PHC1
ID1,BMP2
BMP2,ID1
ID1,TCF4
TCF4,ID1
ID1,ETS1
ETS1,ID1
TCF19,TOP2A
TCF19,MCM3
MCM3,TCF19
TCF19,UHRF1
UHRF1,TCF19
PSMD9,TNFRSF1B
HNRNPK,PUF60
HNRNPK,SRRT
HNRNPK,CHERP
HNRNPK,CNBP
CNBP,HNRNPK
HNRNPK,SSB
SSB,HNRNPK
HNRNPK,ERH
HNRNPK,PPIL6
HNRNPK,LSM5
HNRNPK,DDX39B
HNRNPK,SUMO2
HNRNPK,RNPS1
RNPS1,HNRNPK
HNRNPK,KHSRP
KHSRP,HNRNPK
HNRNPK,SNRPN
HNRNPK,ALYREF
ALYREF,HNRNPK
HNRNPK,SF1
SF1,HNRNPK
HNRNPK,HSPA8
HNRNPK,HNRNPA3
HNRNPK,ELAVL2
ELAVL2,HNRNPK
HNRNPK,POLR2H
POLR2H,HNRNPK
HNRNPK,SRSF10
SRSF10,HNRNPK
HNRNPK,LSM4
HNRNPK,SNRPB
SNRPB,HNRNPK
HNRNPK,HNRNPC
HNRNPK,TRA2B
HNRNPK,LSM6
HNRNPK,SRSF2
SRSF2,HNRNPK
HNRNPK,NHP2L1
HNRNPK,U2AF1
U2AF1,HNRNPK
HNRNPK,POLR2F
POLR2F,HNRNPK
HNRNPK,HNRNPF
HNRNPK,ILF3
ILF3,HNRNPK
HNRNPK,U2SURP
HNRNPK,EWSR1
EWSR1,HNRNPK
HNRNPK,CWC27
HNRNPK,PRMT1
HNRNPK,PHC1
HNRNPK,BUD31
HNRNPK,POLR2A
POLR2A,HNRNPK
TLE1,RASEF
TLE1,TLE3
TLE3,TLE1
TLE1,TLE2
TLE2,TLE1
TLE1,MAML3
MAML3,TLE1
TLE1,MAMLD1
TLE1,TCF4
TCF4,TLE1
TLE1,TBL1XR1
ASB9,COMMD3
HIF3A,COMMD3
HIF1A,COMMD3
RORB,PER3
PER3,RORB
FOXH1,MIXL1
SF1,PUF60
SF1,SRRT
SF1,CHERP
SF1,PPIL6
SF1,LSM5
SF1,DDX39B
SF1,RNPS1
RNPS1,SF1
SF1,KHSRP
KHSRP,SF1
SF1,SNRPN
SF1,ALYREF
ALYREF,SF1
SF1,HSPA8
SF1,AHNAK
SF1,HNRNPA3
SF1,ELAVL2
ELAVL2,SF1
SF1,POLR2H
POLR2H,SF1
SF1,SRSF10
SRSF10,SF1
SF1,LSM4
SF1,SLC3A2
SF1,SNRPB
SNRPB,SF1
SF1,HNRNPC
SF1,LSM6
SF1,SRSF2
SRSF2,SF1
SF1,NHP2L1
SF1,POLR2F
POLR2F,SF1
SF1,HNRNPF
SF1,ILF3
ILF3,SF1
SF1,U2SURP
SF1,EWSR1
EWSR1,SF1
SF1,BUD31
SF1,POLR2A
POLR2A,SF1
ASB9,KLHL21
WWP1,KLHL21
RNF19A,KLHL21
RNF14,KLHL21
HIF3A,CITED2
CITED2,HIF3A
HIF3A,PSMD9
PSMD9,HIF3A
HIF3A,HIGD1A
HIF3A,HIF1A
HIF1A,HIF3A
KLF5,CPT1C
TCOF1,PCNA
PBX1,KDM6A
POLR2H,KDM6A
RARG,KDM6A
HOXB3,KDM6A
POLR2F,KDM6A
POLR2A,KDM6A
XRCC5,TDP2
ETS1,TDP2
TRPS1,EXT1
SSB,HSPA14
DNAJC2,HSPA14
CENPK,NUP160
RNPS1,NUP160
ALYREF,NUP160
SNRPB,NUP160
SRSF2,NUP160
XRCC5,LIG3
RAD51,LIG3
POLR2H,LIG3
TCEA1,LIG3
POLR2F,LIG3
POLR2A,LIG3
LZTS1,FAM214B
XRCC5,RAD50
RAD51,RAD50
APBB1,RAD50
BMP2,SPP1
BMP2,ACVR1B
BMP2,MSX1
MSX1,BMP2
BMP2,SMAD5
SMAD5,BMP2
BMP2,TNFSF11
BMP2,CER1
BMP2,RGMA
NR0B1,NRIP1
NRIP1,NR0B1
NR0B1,RPS28
NR0B1,EWSR1
EWSR1,NR0B1
NR0B1,RPL6
RBFOX2,RBM24
RAD51,POLA1
MCM3,POLA1
XRCC5,PCNA
RAD51,PCNA
POLR2H,PCNA
RUVBL2,PCNA
TCEA1,PCNA
E2F4,PCNA
MYBBP1A,PCNA
POLR2F,PCNA
MCM3,PCNA
UHRF1,PCNA
POLR2A,PCNA
RUVBL2,NUFIP1
DNAJC2,SSB
SSB,DNAJC2
DNAJC2,HSPA8
DNAJC2,HSPA2
GATA3,NRIP1
NRIP1,GATA3
GATA3,ZFPM2
ZFPM2,GATA3
GATA3,PTGES3
GATA3,H2AFX
GATA3,TLE3
TLE3,GATA3
GATA3,HIST1H2BH
GATA3,NFATC1
NFATC1,GATA3
GATA3,SATB1
SATB1,GATA3
GATA3,EOMES
EOMES,GATA3
GATA3,ETS1
ETS1,GATA3
GATA3,TFF3
GATA3,PRMT1
E2F4,CCNE2
E2F4,TOP2A
E2F4,CDKN1C
TGFB1I1,NEDD9
POLR1B,PAK1IP1
TFAP2A,KCTD1
TFAP2A,CITED2
CITED2,TFAP2A
TFAP2A,DEK
DEK,TFAP2A
TFAP2A,HSPD1
TFAP2A,NOP2
TRAF6,DDX58
TLR7,DDX58
TRIM22,OAS1
TRIM22,HLA-DQB2
TRIM22,NCAM1
TRIM22,HLA-G
TRIM22,IFI30
TRIM22,MX1
TRIM22,CIITA
CIITA,TRIM22
TRIM22,HLA-B
RAD51,RFC3
POLR2H,RFC3
TCEA1,RFC3
POLR2F,RFC3
MCM3,RFC3
POLR2A,RFC3
MLLT3,DEK
DEK,MLLT3
MLLT3,MLLT6
MLLT6,MLLT3
MLLT3,POLR2H
POLR2H,MLLT3
MLLT3,AFF1
AFF1,MLLT3
MLLT3,POLR2F
POLR2F,MLLT3
MLLT3,GAS7
MLLT3,TCEA1
TCEA1,MLLT3
MLLT3,POLR2A
POLR2A,MLLT3
RNPS1,RPS6
BTF3,RPS6
UPF1,RPS6
ASB9,WWP1
WWP1,ASB9
ASB9,FBXL16
ASB9,ITCH
ASB9,RNF213
ASB9,KLHL13
ASB9,UBE2V2
ASB9,NEDD4L
ASB9,WSB2
ASB9,RNF14
RNF14,ASB9
ASB9,UBE2G1
ASB9,FBXL18
ASB9,MEX3C
ASB9,TRIM71
ASB9,KLHL5
ASB9,RNF19A
RNF19A,ASB9
ASB9,LMO7
ASB9,RNF217
ASB9,CKMT1A
ASB9,NEDD4
ASB9,ASB11
BTF3,RPS28
BTF3,RPL34
BTF3,RPL27
BTF3,RPS24
BTF3,RPL23
BTF3,RPL35A
BTF3,RPS25
BTF3,RPS20
BTF3,RPS10
BTF3,RPL6
TLR7,TRAF6
TRAF6,TLR7
TLR7,MAVS
TLR7,IRAK4
TLR7,IL1R1
TLR7,CIITA
CIITA,TLR7
TLR7,LGMN
SRSF2,BNC2
PSIP1,RBBP8
PSIP1,CDCA7L
CDCA7L,PSIP1
SNAPC3,SRRT
SNAPC3,POLR3G
SNAPC3,POLR2H
POLR2H,SNAPC3
SNAPC3,POLR2F
POLR2F,SNAPC3
SNAPC3,INTS9
SNAPC3,POU2F2
POU2F2,SNAPC3
SNAPC3,INTS1
SNAPC3,POLR2A
POLR2A,SNAPC3
CENPK,CENPO
NFIB,POLR3G
NFIB,POLR2H
POLR2H,NFIB
NFIB,POLR2F
POLR2F,NFIB
PPARA,DUT
MCM3,DUT
RNPS1,CWC27
ELAVL2,CWC27
POLR2H,CWC27
SNRPB,CWC27
ALYREF,CWC27
SRSF2,CWC27
POLR2F,CWC27
POLR2A,CWC27
SHOX,CD99
EWSR1,CD99
POLR1B,NOP56
SSB,NOP56
RUVBL2,NOP56
MYBBP1A,NOP56
MYBBP1A,POLR1B
POLR1B,MYBBP1A
MYBBP1A,H2AFX
MYBBP1A,WDR36
MYBBP1A,DEK
DEK,MYBBP1A
MYBBP1A,DDX27
MYBBP1A,RSL1D1
MYBBP1A,HIST1H2BH
MYBBP1A,RAN
MYBBP1A,GNL3
MYBBP1A,BOP1
MYBBP1A,POLR2H
POLR2H,MYBBP1A
MYBBP1A,RRP12
MYBBP1A,UTP14A
MYBBP1A,POLR2F
POLR2F,MYBBP1A
MYBBP1A,FTSJ3
MYBBP1A,DDX24
MYBBP1A,NOP14
MYBBP1A,WDR43
MYBBP1A,RBM19
MYBBP1A,NGDN
MYBBP1A,NOP2
LZTS1,ALMS1
SHOX,ARSE
WWTR1,YWHAQ
NFATC1,YWHAQ
TLE3,SRXN1
WWP1,FBXL18
RNF14,FBXL18
RNF19A,FBXL18
POLR1B,NOP2
PHB2,DNAJC19
XRCC5,CHEK2
RAD51,CHEK2
MCM3,CHEK2
RAD51,TOP2A
RAD51,RBBP8
RAD51,XRCC5
XRCC5,RAD51
RAD51,PSMC3IP
RAD51,LIG4
RAD51,POLE4
RAD51,UBE2V2
RAD51,RFC5
RAD51,CHEK1
RAD51,RFC4
RAD51,MCM10
RAD51,H2AFX
RAD51,SUMO2
RAD51,HSPD1
RAD51,HIST1H2BH
RAD51,RNF212
RAD51,POLD1
RAD51,MCM3
MCM3,RAD51
RAD51,HELLS
MSX1,SNAI2
SNAI2,MSX1
SNRPB,SNRNP25
SRSF2,SNRNP25
POLR2F,SNRNP25
POLR2A,SNRNP25
POLR2H,SNRNP25
WWP1,TRIM71
RNF14,TRIM71
RNF19A,TRIM71
SMAD5,ACVRL1
KHSRP,EXOSC8
PARN,EXOSC8
XRCC5,H2AFX
XRCC5,RBBP8
XRCC5,HIST1H2BH
XRCC5,LIG4
XRCC5,PARP3
XRCC5,UBE2V2
XRCC5,POLD1
XRCC5,CHEK1
XRCC5,PHF21A
PHF21A,XRCC5
POLR2H,RFC4
TCEA1,RFC4
POLR2F,RFC4
MCM3,RFC4
POLR2A,RFC4
SRSF2,PUF60
SRSF2,SRRT
SRSF2,NUP153
SRSF2,CHERP
SRSF2,PPIL6
SRSF2,LSM5
SRSF2,DDX39B
SRSF2,NXF1
SRSF2,TET2
SRSF2,RNPS1
RNPS1,SRSF2
SRSF2,RAE1
SRSF2,SNRPN
SRSF2,ALYREF
ALYREF,SRSF2
SRSF2,HSPA8
SRSF2,HNRNPA3
SRSF2,ELAVL2
ELAVL2,SRSF2
SRSF2,POLR2H
POLR2H,SRSF2
SRSF2,SRSF10
SRSF10,SRSF2
SRSF2,LSM4
SRSF2,NUP62
SRSF2,SNRPB
SNRPB,SRSF2
SRSF2,HNRNPC
SRSF2,TRA2B
SRSF2,LSM6
SRSF2,NHP2L1
SRSF2,POLR2F
POLR2F,SRSF2
SRSF2,HNRNPF
SRSF2,U2SURP
SRSF2,BUD31
SRSF2,POLR2A
POLR2A,SRSF2
SRSF2,POLDIP3
RNPS1,HNRNPA3
ELAVL2,HNRNPA3
POLR2H,HNRNPA3
SNRPB,HNRNPA3
ALYREF,HNRNPA3
SRSF10,HNRNPA3
POLR2F,HNRNPA3
POLR2A,HNRNPA3
POU2AF1,POU2F2
POU2F2,POU2AF1
POU2AF1,SPIB
SPIB,POU2AF1
MCM3,HELLS
UHRF1,HELLS
POLR1B,UTP14A
POLR1B,LARS
RNF14,UBE2G1
RNF14,WWP1
WWP1,RNF14
RNF14,FBXL16
RNF14,ITCH
RNF14,MEX3C
RNF14,KLHL5
RNF14,RNF213
RNF14,RNF19A
RNF19A,RNF14
RNF14,KLHL13
RNF14,UBE2V2
RNF14,NEDD4L
RNF14,LMO7
RNF14,RNF217
RNF14,NEDD4
RNF14,ASB11
RNPS1,RPL34
UPF1,RPL34
NFATC1,PPP3CA
TGFB1I1,CDC42
TGFB1I1,ILK
SMARCD1,ACTL6A
SMARCD1,DPF2
DPF2,SMARCD1
SMARCD1,ACTG1
SMARCD1,TBL1XR1
SMARCD1,POLR2A
POLR2A,SMARCD1
AFF1,PBX1
PBX1,AFF1
TRAF6,ULK2
RNPS1,RAE1
ALYREF,RAE1
SNRPB,RAE1
WWTR1,YWHAZ
KHSRP,YWHAZ
DPF2,ITGB1
SSB,DDX39B
BCLAF1,DDX39B
RNPS1,DDX39B
ILF3,DDX39B
ALYREF,DDX39B
UPF1,DDX39B
U2AF1,DDX39B
SAP18,DDX39B
TRAF6,TAX1BP1
HMGA1,IPP
CENPK,PPP2CA
CENPK,CDC42
CENPK,H2AFX
CENPK,SPC24
CENPK,HIST1H2BH
CENPK,XPO1
RUVBL2,ILK
SNAI2,VIM
SNAI2,PHC1
KAT6A,HIST1H4I
TRAF6,CARD11
WWP1,UBE2G1
RNF19A,UBE2G1
DEK,POLR1B
POLR1B,DEK
DEK,H2AFX
DEK,RNPS1
RNPS1,DEK
DEK,HIST1H2BH
DEK,UPF1
UPF1,DEK
DEK,POLR2H
POLR2H,DEK
DEK,POLR2F
POLR2F,DEK
ELAVL2,SRRT
ELAVL2,CHERP
ELAVL2,PPIL6
ELAVL2,RNPS1
RNPS1,ELAVL2
ELAVL2,SNRPN
ELAVL2,POLR2H
POLR2H,ELAVL2
ELAVL2,SNRPB
SNRPB,ELAVL2
ELAVL2,LSM6
ELAVL2,HNRNPF
ELAVL2,U2SURP
ELAVL2,PUF60
ELAVL2,LSM5
ELAVL2,ALYREF
ALYREF,ELAVL2
ELAVL2,HSPA8
ELAVL2,LSM4
ELAVL2,HNRNPC
ELAVL2,TRA2B
ELAVL2,NHP2L1
ELAVL2,POLR2F
POLR2F,ELAVL2
ELAVL2,BUD31
ELAVL2,POLR2A
POLR2A,ELAVL2
POLR1B,DDX51
WWP1,FBXL16
RNF19A,FBXL16
NFATC1,PPP3CC
KHSRP,PUF60
KHSRP,SRRT
KHSRP,PARN
PARN,KHSRP
KHSRP,HNRNPC
KHSRP,U2AF1
U2AF1,KHSRP
KHSRP,HNRNPF
KHSRP,ILF3
ILF3,KHSRP
POLR1B,WDR4
TCF4,TLE3
TLE3,TCF4
TCF4,TBL1XR1
TMF1,COG6
TRAF6,TNFSF11
PSMD9,TNFSF11
NFATC1,TNFSF11
SAP18,SEPT7
SSB,POLR3G
POLR2F,POLR3G
NFIC,POLR3G
POLR2H,POLR3G
ALYREF,DDX3X
RNPS1,SNRPN
POLR2H,SNRPN
SNRPB,SNRPN
ALYREF,SNRPN
POLR2F,SNRPN
POLR2A,SNRPN
NRIP1,PTGES3
NRIP1,RARG
RARG,NRIP1
NRIP1,CITED2
CITED2,NRIP1
NRIP1,TLE3
TLE3,NRIP1
NRIP1,PPARA
PPARA,NRIP1
NRIP1,PRMT1
WWP1,NEDD4L
RNF19A,NEDD4L
SMAD5,NEDD4L
SSB,NHP2L1
RNPS1,NHP2L1
ALYREF,NHP2L1
POLR2H,NHP2L1
SNRPB,NHP2L1
POLR2F,NHP2L1
RUVBL2,NHP2L1
POLR2A,NHP2L1
RUVBL2,INO80D
POLR1B,WDR43
WWP1,NRG1
NFATC1,XPO1
CIITA,IFI30
POLR2F,MRPS12
POLR1B,NOLC1
PPARA,CHD9
PPARA,FAT1
PPARA,TXNRD1
PPARA,FDFT1
PPARA,CD36
PPARA,CITED2
CITED2,PPARA
PPARA,TBL1XR1
PPARA,TIAM2
WWP1,MEX3C
RNF19A,MEX3C
POLR2H,INTS1
POLR2F,INTS1
POU2F2,INTS1
POLR2A,INTS1
UPF1,POP1
RNPS1,BUD31
ALYREF,BUD31
POLR2H,BUD31
SNRPB,BUD31
POLR2F,BUD31
POLR2A,BUD31
POLR1B,NGDN
POLR1B,RBM34
TRAF6,IL1R1
SSB,ERH
SSB,ALYREF
ALYREF,SSB
SSB,POLR2H
POLR2H,SSB
SSB,HNRNPC
SSB,TRA2B
SSB,U2AF1
U2AF1,SSB
SSB,POLR2F
POLR2F,SSB
SSB,HNRNPF
SSB,ILF3
ILF3,SSB
HIF1A,CXCR4
WWTR1,AMOTL1
PARN,EIF4E
CIITA,OAS1
RARG,PBX1
PBX1,RARG
RARG,POLR2H
POLR2H,RARG
RARG,CRABP2
CRABP2,RARG
RARG,H2AFX
RARG,HOXB3
HOXB3,RARG
RARG,HIST1H2BH
RARG,POLR2F
POLR2F,RARG
RARG,POLR2A
POLR2A,RARG
EOMES,TNFRSF9
EOMES,MIXL1
POLR2H,CHEK1
TCEA1,CHEK1
POLR2F,CHEK1
MCM3,CHEK1
POLR2A,CHEK1
NFATC1,OSCAR
NFATC1,RAN
NFATC1,KPNA2
TRAF6,TLR6
CIITA,HLA-DQB2
TRAF6,IRAK4
RNPS1,PPIL6
POLR2H,PPIL6
SNRPB,PPIL6
ALYREF,PPIL6
POLR2F,PPIL6
POLR2A,PPIL6
MCM3,CDC7
POLR1B,GNL3
POLR1B,FTSJ3
NFIC,TRAF6
TRAF6,NFIC
NFIC,POLR2H
POLR2H,NFIC
NFIC,POLR2F
POLR2F,NFIC
NFIC,BDNF
DPF2,ACTL6A
RUVBL2,ACTL6A
RNPS1,POLDIP3
ALYREF,POLDIP3
HIF1A,HIGD1A
PHF21A,LIG4
PHF21A,RCOR3
PHF21A,HIST1H2BH
PHF21A,POLD1
PHF21A,HDAC9
HDAC9,PHF21A
PHF21A,SAP18
SAP18,PHF21A
CIITA,HLA-B
SATB1,SUMO3
SATB1,SUMO2
RUVBL2,MBIP
HMGA1,FDFT1
EWSR1,FLI1
FLI1,EWSR1
EWSR1,ETV1
ETV1,EWSR1
RNPS1,HNRNPF
ALYREF,HNRNPF
POLR2H,HNRNPF
SRSF10,HNRNPF
SNRPB,HNRNPF
U2AF1,HNRNPF
POLR2F,HNRNPF
ILF3,HNRNPF
RBFOX2,HNRNPF
POLR2A,HNRNPF
SATB2,SUMO3
HIF1A,USP19
TRAF6,MAVS
POLR1B,RPF2
RNPS1,RPL6
UPF1,RPL6
POLR2F,PUF60
POLR2F,SRRT
POLR2F,POLR1B
POLR1B,POLR2F
POLR2F,CHERP
POLR2F,H2AFX
POLR2F,LSM5
POLR2F,RNPS1
RNPS1,POLR2F
POLR2F,HOXB3
HOXB3,POLR2F
POLR2F,ESRP1
POLR2F,HIST1H2BH
POLR2F,PBX1
PBX1,POLR2F
POLR2F,TAF1L
TAF1L,POLR2F
POLR2F,ALYREF
ALYREF,POLR2F
POLR2F,ESRP2
POLR2F,RAN
POLR2F,HSPA8
POLR2F,EMG1
POLR2F,POLE4
POLR2F,POLR2H
POLR2H,POLR2F
POLR2F,SRSF10
SRSF10,POLR2F
POLR2F,LSM4
POLR2F,SNRPB
SNRPB,POLR2F
POLR2F,HNRNPC
POLR2F,TRA2B
POLR2F,LSM6
POLR2F,NME6
POLR2F,POLD1
POLR2F,RFC5
POLR2F,RPS20
POLR2F,INTS9
POLR2F,POU2F2
POU2F2,POLR2F
POLR2F,RBFOX2
RBFOX2,POLR2F
POLR2F,U2SURP
POLR2F,TCEA1
TCEA1,POLR2F
POLR2F,POLR2A
POLR2A,POLR2F
ILF3,SRRT
ILF3,ERH
ILF3,ALYREF
ALYREF,ILF3
ILF3,HNRNPC
ILF3,TRA2B
ILF3,U2AF1
U2AF1,ILF3
ILF3,PRMT1
POLR1B,NOP14
MAML3,TBL1XR1
HDAC9,TBL1XR1
POLR2H,ESRP1
RBFOX2,ESRP1
POLR2A,ESRP1
PBX1,H2AFX
PBX1,HIST1H2BH
PBX1,POLR2H
POLR2H,PBX1
PBX1,MAML3
MAML3,PBX1
PBX1,MAMLD1
PBX1,MEIS2
MEIS2,PBX1
PBX1,POLR2A
POLR2A,PBX1
POLR2H,POLD1
TCEA1,POLD1
MCM3,POLD1
POLR2A,POLD1
SNRPB,PRMT1
POLR1B,EBNA1BP2
POLR2H,RFC5
TCEA1,RFC5
MCM3,RFC5
POLR2A,RFC5
HDAC9,NUP153
HDAC9,RAN
HDAC9,MAML3
MAML3,HDAC9
HDAC9,NUP62
HDAC9,MAMLD1
HDAC9,SAP18
SAP18,HDAC9
PHB2,TOMM40
RNPS1,LSM5
POLR2H,LSM5
SNRPB,LSM5
ALYREF,LSM5
POLR2A,LSM5
MCM3,TOP2A
UHRF1,TOP2A
SNRPB,SRRT
SNRPB,NUP153
SNRPB,CHERP
SNRPB,ERH
SNRPB,RNPS1
RNPS1,SNRPB
SNRPB,SNUPN
SNRPB,NWD1
SNRPB,POLR2H
POLR2H,SNRPB
SNRPB,NUP62
SNRPB,LSM6
SNRPB,U2SURP
SNRPB,PUF60
SNRPB,PTGES3
SNRPB,SMG7
SNRPB,ALYREF
ALYREF,SNRPB
SNRPB,HSPA8
SNRPB,SRSF10
SRSF10,SNRPB
SNRPB,LSM4
SNRPB,HNRNPC
SNRPB,TRA2B
SNRPB,CLNS1A
SNRPB,POLR2A
POLR2A,SNRPB
CIITA,HLA-G
RBFOX2,ESRP2
RBFOX2,POLR2H
POLR2H,RBFOX2
RBFOX2,POLR2A
POLR2A,RBFOX2
POLR1B,NLE1
TRAF6,BDNF
RNPS1,RPS24
UPF1,RPS24
MAML3,MAMLD1
TLE2,MAMLD1
SKIL,SAP18
SAP18,SKIL
POLR2H,PUF60
POLR2H,SRRT
POLR2H,POLR1B
POLR1B,POLR2H
POLR2H,CHERP
POLR2H,H2AFX
POLR2H,RNPS1
RNPS1,POLR2H
POLR2H,HOXB3
HOXB3,POLR2H
POLR2H,HIST1H2BH
POLR2H,TAF1L
TAF1L,POLR2H
POLR2H,ALYREF
ALYREF,POLR2H
POLR2H,ESRP2
POLR2H,RAN
POLR2H,HSPA8
POLR2H,EMG1
POLR2H,POLE4
POLR2H,SRSF10
SRSF10,POLR2H
POLR2H,LSM4
POLR2H,HNRNPC
POLR2H,TRA2B
POLR2H,LSM6
POLR2H,NME6
POLR2H,INTS9
POLR2H,POU2F2
POU2F2,POLR2H
POLR2H,U2SURP
POLR2H,TCEA1
TCEA1,POLR2H
POLR2H,POLR2A
POLR2A,POLR2H
HIF1A,SLC2A1
POLR1B,NME6
RNPS1,TRA2B
ALYREF,TRA2B
SRSF10,TRA2B
POLR2A,TRA2B
HOXB3,H2AFX
HOXB3,HOXB6
HOXB6,HOXB3
HOXB3,HIST1H2BH
HOXB3,POLR2A
POLR2A,HOXB3
WWP1,ASB11
RNF19A,ASB11
MCM3,MCM10
TAF1L,POLR2A
POLR2A,TAF1L
RNPS1,PPP2CA
PSMD9,PPP2CA
UPF1,PPP2CA
RNPS1,U2SURP
ALYREF,U2SURP
POLR2A,U2SURP
POLR2A,ESRP2
POLR1B,DIEXF
RNPS1,RPL35A
UPF1,RPL35A
WWTR1,STK3
WWTR1,TJP2
WWTR1,TEAD1
