Gene1,Gene2
TEAD4,VEZT
TEAD4,FGD6
TEAD4,ZNF576
TEAD4,IRGQ
TEAD4,RBFA
TEAD4,BET1
TEAD4,TMEM126B
TEAD4,SDHD
TEAD4,APBB2
TEAD4,TMEM17
TEAD4,ZC3H15
TEAD4,NUFIP1
TEAD4,PSMA3
TEAD4,LRRC49
TEAD4,OPA3
TEAD4,ALDH4A1
TEAD4,TNFAIP8L1
TEAD4,TMA16
TEAD4,ALKBH8
TEAD4,UQCRQ
TEAD4,ADSS
TEAD4,TMEM135
TEAD4,SREK1IP1
TEAD4,FAM177A1
TEAD4,UGT8
TEAD4,CNOT1
TEAD4,NR2C1
TEAD4,NAT8L
TEAD4,ZBTB8OS
TEAD4,HAT1
TEAD4,SCN11A
TEAD4,XRCC2
TEAD4,PTGIS
TEAD4,NHP2
TEAD4,POFUT1
TEAD4,SMG7
TEAD4,SLC25A19
TEAD4,PDE11A
TEAD4,GRIA4
TEAD4,ARHGAP24
TEAD4,LRRC57
TEAD4,ADAM17
TEAD4,ZNF527
TEAD4,ZNF398
TEAD4,TMEM19
TEAD4,TTC4
TEAD4,MZT2A
TEAD4,E2F4
TEAD4,DTWD2
TEAD4,TFE3
TEAD4,SLC36A1
TEAD4,RFESD
TEAD4,EIF2S1
TEAD4,DAB1
TEAD4,ACOX3
TEAD4,FBXO34
TEAD4,POLE4
TEAD4,NOC3L
TEAD4,GAR1
TEAD4,ERLEC1
TEAD4,ALCAM
TEAD4,RBM19
TEAD4,PARP6
TEAD4,PARP3
TEAD4,MRPL17
TEAD4,MRPL50
TEAD4,ASNS
TEAD4,TNFSF15
TEAD4,TRIP11
TEAD4,NDUFA6
TEAD4,STEAP1
TEAD4,DDX58
TEAD4,ALAD
TEAD4,OSBPL10
TEAD4,TNRC18
TEAD4,ZNF850
TEAD4,MIPEP
TEAD4,TIPARP
TEAD4,VRK1
TEAD4,GNL3
TEAD4,USP36
TEAD4,GALC
TEAD4,DNA2
TEAD4,RGMB
TEAD4,ZNF30
TEAD4,ZSCAN10
TEAD4,SEC11C
TEAD4,MDN1
TEAD4,TMEM87A
TEAD4,DISC1
TEAD4,DGKB
TEAD4,GCA
TEAD4,URB2
TEAD4,INSIG2
TEAD4,PCP4
TEAD4,PRMT3
TEAD4,PPP2CA
TEAD4,NHLRC1
TEAD4,FAAH
TEAD4,APBB1
TEAD4,NTHL1
TEAD4,C1GALT1
TEAD4,MXI1
TEAD4,LANCL2
TEAD4,TMED4
TEAD4,C8orf44
TEAD4,AKAP2
TEAD4,ATP1B3
TEAD4,ZNF70
TEAD4,GAD1
TEAD4,CKS2
TEAD4,CCPG1
TEAD4,C2CD2
TEAD4,SHROOM3
TEAD4,ZNF317
TEAD4,ST8SIA1
TEAD4,SPATA9
TEAD4,ARPC3
TEAD4,KIAA1324L
TEAD4,NR3C1
TEAD4,GALM
TEAD4,PLCH1
TEAD4,MIIP
TEAD4,MED22
TEAD4,EXD1
TEAD4,FLVCR2
TEAD4,PA2G4
TEAD4,PGD
TEAD4,NEK10
TEAD4,PRKDC
TEAD4,SH3YL1
TEAD4,AKAP7
TEAD4,HELLS
TEAD4,FSD1L
TEAD4,ABHD14A
TEAD4,STARD9
TEAD4,NBPF10
TEAD4,ECEL1
TEAD4,PROSER1
TEAD4,MRPS27
TEAD4,TMEM88
TEAD4,PIP5KL1
TEAD4,STAMBPL1
TEAD4,AFF3
TEAD4,ZFC3H1
TEAD4,SERINC1
TEAD4,TIMM21
TEAD4,PPP1R10
TEAD4,MRPS30
TEAD4,IQGAP1
TEAD4,NDUFS5
TEAD4,NLGN1
TEAD4,DEPDC1B
TEAD4,DOCK1
TEAD4,COMMD3-BMI1
TEAD4,CDYL
TEAD4,SNAPC3
TEAD4,FAM118A
TEAD4,SNX18
TEAD4,APC
TEAD4,MOCOS
TEAD4,ARHGAP39
TEAD4,MAP7
TEAD4,ADRA1A
TEAD4,SLC35E4
TEAD4,MRPS9
TEAD4,LRR1
TEAD4,SVEP1
TEAD4,NAA15
TEAD4,ULK2
TEAD4,FZD4
TEAD4,CTBS
TEAD4,CCNE2
TEAD4,UBE2V2
TEAD4,LIG4
TEAD4,MERTK
TEAD4,SV2B
TEAD4,KIF16B
TEAD4,PNPLA1
TEAD4,CNTNAP5
TEAD4,RPF2
TEAD4,NSMCE4A
TEAD4,TRPC4
TEAD4,MCFD2
TEAD4,NDUFAF4
TEAD4,GNG3
TEAD4,ACSS3
TEAD4,SMG6
TEAD4,ISCA1
TEAD4,PLCB1
TEAD4,ICAM4
TEAD4,CHRM3
TEAD4,NEFM
TEAD4,C7orf50
TEAD4,RASSF10
TEAD4,ODF2L
TEAD4,GSTO2
TEAD4,EXOSC7
TEAD4,GRID2
TEAD4,DHX34
TEAD4,POLR2D
TEAD4,PPP2R1B
TEAD4,NBPF9
TEAD4,NBPF14
TEAD4,ZNF621
TEAD4,AP5B1
TEAD4,TRIM38
TEAD4,RHEB
TEAD4,ZNF829
TEAD4,HLA-DRB1
TEAD4,SLC14A2
TEAD4,HMOX1
TEAD4,RBMS2
TEAD4,STOX2
TEAD4,CROT
TEAD4,RSPO2
TEAD4,KLF7
TEAD4,NEK7
TEAD4,MTSS1
TEAD4,KIF13B
TEAD4,CCDC112
TEAD4,HIST1H4I
TEAD4,UGT2B15
TEAD4,PHF21A
TEAD4,MOK
TEAD4,ADAMTSL2
TEAD4,LAMC3
TEAD4,CD24
TEAD4,PDZD7
TEAD4,ATIC
TEAD4,TEC
TEAD4,C9orf47
TEAD4,HSD17B14
TEAD4,FBXO36
TEAD4,ICA1L
TEAD4,CHIC2
TEAD4,TRANK1
TEAD4,FAM19A4
TEAD4,GPR37L1
TEAD4,GPR37
TEAD4,HS3ST3A1
TEAD4,PPARA
TEAD4,SIPA1L3
TEAD4,RAB3IP
TEAD4,CYP4X1
TEAD4,ACOXL
TEAD4,SH3BGRL
TEAD4,HMGN5
TEAD4,ZNF883
TEAD4,TOR1AIP2
TEAD4,GDPD2
TEAD4,CLGN
TEAD4,ASTN2
TEAD4,NDST4
TEAD4,LEPR
TEAD4,GLB1L
TEAD4,CHST4
TEAD4,TNFRSF9
TEAD4,EPHA4
TEAD4,MAP2
TEAD4,LCTL
TEAD4,TRIM56
TEAD4,INA
TEAD4,CGREF1
TEAD4,ALG6
TEAD4,CRIP3
TEAD4,PENK
TEAD4,C9orf66
TEAD4,EBPL
TEAD4,TMEM131
TEAD4,FRY
TEAD4,FOXK1
TEAD4,ZNF732
TEAD4,IGSF11
TEAD4,LRRC8D
TEAD4,CGNL1
TEAD4,YTHDF3
TEAD4,ZNF585B
TEAD4,SIX6
TEAD4,PVALB
TEAD4,EREG
TEAD4,CHCHD6
TEAD4,C3orf62
TEAD4,CACNA1A
TEAD4,PAK3
TEAD4,UPK1B
TEAD4,GRIN2A
TEAD4,C17orf102
TEAD4,SLC6A1
TEAD4,LRRTM4
TEAD4,KLHL3
TEAD4,PPIL6
TEAD4,ZSWIM5
TEAD4,CXCL6
TEAD4,B3GALT5
TEAD4,CCDC92
TEAD4,SNTB1
TEAD4,EMB
TEAD4,TFDP1
TEAD4,UBE2H
TEAD4,TAC1
TEAD4,FOXJ1
TEAD4,CALCR
TEAD4,F5
TEAD4,FXYD7
TEAD4,NEGR1
TEAD4,ZNF80
TEAD4,AMN1
TEAD4,ETV7
TEAD4,MXD4
TEAD4,TMEM107
TEAD4,DDHD1
TEAD4,HESX1
TEAD4,CSMD3
TEAD4,C10orf67
TEAD4,SLC25A22
TEAD4,RIPPLY2
TEAD4,CADPS2
TEAD4,MAPK10
TEAD4,FSHR
TEAD4,CNKSR2
TET2,MTRNR2L2
TET2,MTRNR2L8
TFAP2A,IFT20
TFAP2A,BCL2L1
TFAP2A,CEP112
TFAP2A,ADD1
TFAP2A,NOC3L
TFAP2A,PICALM
TFAP2A,ARPC4
TFAP2A,WDR74
TFAP2A,MED16
TFAP2A,ANKMY2
TFAP2A,GALM
TFAP2A,PA2G4
TFAP2A,MKNK1
TFAP2A,CYP4V2
TFAP2A,C6orf89
TFAP2A,ALMS1
TFAP2A,SETBP1
TFAP2A,HSPA9
TFAP2A,DNAL1
TFAP2A,RUFY2
TFAP2A,DEPDC1B
TFAP2A,AKAP2
TFAP2A,DNAJB1
TFAP2A,DHX35
TFAP2A,AARS2
TFAP2A,DNAJA2
TFAP2A,ZNF280B
TFAP2A,TRIB1
TFAP2A,RANBP1
TFAP2A,GXYLT1
TFAP2A,KIAA0355
TFAP2A,ALG6
TFAP2A,TBL1XR1
TFAP2A,KEAP1
TFAP2A,TSFM
TFAP2A,BBS4
TFAP2A,LRTOMT
TFAP2A,TRIM27
TFAP2A,PRKACB
TFAP2A,DDHD2
TFAP2A,PROSER1
TFAP2A,MAEA
TFAP2A,AIPL1
TFAP2A,MAP3K3
TFAP2A,ACTR1B
TFAP2A,MSX1
TFAP2A,CYP20A1
TFAP2A,CPSF6
TFAP2A,ATIC
TFAP2A,SNAPC3
TFAP2A,SKIL
TFAP2A,NFIA
TFAP2A,ANKRD34C
TFAP2A,U2SURP
TFAP2A,CKS2
TFAP2A,SCO1
TFAP2A,PDIA4
TFAP2A,SAMHD1
TFAP2A,ZFAND4
TFAP2A,XRCC2
TFAP2A,TRIM37
TFAP2A,ACADSB
TFAP2A,SIK1
TFAP2A,DDX58
TFAP2A,FBXO36
TFAP2A,CCT5
TFAP2A,NDUFAF4
TFAP2A,ZFHX3
TFAP2A,SPRYD7
TFAP2A,RPS10
TFAP2A,CEP290
TFAP2A,RAB3IP
TFAP2A,MCM6
TFAP2A,VEZT
TFAP2A,FGD6
TFAP2A,NDUFS6
TFAP2A,ETF1
TFAP2A,DDX54
TFAP2A,MCC
TFAP2A,VSNL1
TFAP2A,PRIM2
TFAP2A,NUAK1
TFAP2A,ANKRD36B
TFAP2A,PRUNE2
TFAP2A,ICA1L
TFAP2A,MTRNR2L2
TFAP2A,MRPS26
TFAP2A,DNMBP
TFAP2A,PRMT3
TFAP2A,DISC1
TFAP2A,SLC19A2
TFAP2A,SH3RF1
TFAP2A,KIAA0754
TFAP2A,WDHD1
TFAP2A,BCLAF1
TFAP2A,TRIM56
TFAP2A,MTRNR2L8
TFAP2A,ZNF8
TFAP2A,ARSA
TFAP2A,ZC3H15
TFAP2A,ECE1
TFAP2A,ANKRD6
TFAP2A,DUS3L
TFAP2A,TNPO1
TFAP2A,GATAD2A
TFAP2A,ISCA1
TFAP2A,BAZ2A
TFAP2A,PJA2
TFAP2A,ZDHHC21
TFAP2A,ZNF607
TFAP2A,SLC30A4
TFAP2A,SLC44A1
TFAP2A,PRR11
TFAP2A,UTP15
TFAP2A,CCDC82
TFAP2A,PPM1K
TFAP2A,P4HA1
TFAP2A,GALNT11
TFAP2A,N4BP2
TFAP2A,ZSWIM6
TFAP2A,WDFY2
TFAP2A,DCAF10
TFAP2A,PIK3R1
TFAP2A,CD99L2
TFAP2A,H6PD
TFAP2A,LIFR
TFAP2A,NLGN1
TFAP2A,FER
TFAP2A,TGFBR1
TFAP2A,MXD4
TFAP2A,DBT
TFAP2A,GFPT1
TFAP2A,MYOCD
TFAP2A,ZNF488
TFAP2A,NECAB2
TFAP2A,MYSM1
TFAP2A,KIF21A
TFAP2A,PHLDB2
TFAP2A,LRP12
TFAP2A,EPHA4
TFAP2A,GPR155
TFAP2A,SLC16A10
TFAP2A,TRIM25
TFAP2A,GOLGA4
TFAP2A,XRN1
TFAP2A,SPATA9
TFAP2A,CSMD3
TFAP2A,APBB2
TFAP2A,PPP1R9A
TFAP2A,METAP1
TFAP2A,NCAPG
TFAP2A,DTNB
TFAP2A,ITPR1
TFAP2A,SSX2IP
TFAP2A,XIAP
TFAP2A,RNF207
TFAP2A,HTR3B
TFAP2A,RRM1
TFAP2A,VPS13C
TFAP2A,MEGF9
TFAP2A,CSRNP1
TFAP2A,NFKBIB
TFAP2A,RARG
TFAP2A,NAV2
TFAP2A,GGCT
TFAP2A,PPARA
TFAP2A,ZNF527
TFAP2A,TAP1
TFAP2A,NSMCE4A
TFAP2A,SHROOM3
TFAP2A,SAMD8
TFAP2A,ABR
TFAP2A,PGD
TFAP2A,MRPS35
TFAP2A,FOXN2
TFAP2A,ARL4A
TFAP2A,HEG1
TFAP2A,MAPRE2
TFAP2A,TMEM38A
TFAP2A,GPR37
TFAP2A,MTHFR
TFAP2A,VSIG10
TFAP2A,SURF2
TFAP2A,LIG3
TFAP2A,DAND5
TFAP2A,DPY19L1
TFAP2A,OSBPL2
TFAP2A,TUBE1
TFAP2A,IGF1
TFAP2A,KCNMB4
TFAP2A,RAB3B
TFAP2A,GRB2
TFAP2A,MYL12A
TFAP2A,SMG7
TFAP2A,MYLK3
TFAP2A,PDE4D
TFAP2A,PEX26
TFAP2A,YAF2
TFAP2A,KIF5B
TFAP2A,ZNF333
TFAP2A,L2HGDH
TFAP2A,LSM3
TFAP2A,KIFC3
TFAP2A,EGF
TFAP2A,ICMT
TFAP2A,CCDC50
TFAP2A,ATG4C
TFAP2A,GTF2H2
TFAP2A,HELZ
TFAP2A,DCAF5
TFAP2A,PRELID2
TFAP2A,CSPP1
TFAP2A,CDCA2
TFAP2A,OSBPL6
TFAP2A,USP9X
TFAP2A,SLC36A4
TFAP2A,C3orf14
TFAP2A,SERP1
TFAP2A,LCTL
TFAP2A,ADAMTS4
TFAP2A,CHD9
TFAP2A,EIF4EBP2
TFAP2A,NLE1
TFAP2A,TP53INP1
TFAP2A,FAM118A
TFAP2A,LMAN1
TFAP2A,PHACTR2
TFAP2A,PROS1
TFAP2A,PARN
TFAP2A,ZNF239
TFAP2A,RSRC1
TFAP2A,ANKRD18B
TFAP2A,KAT6A
TFAP2A,TGFBR3
TFAP2A,ZNF585B
TFAP2A,RGPD2
TFAP2A,LGMN
TFAP2A,MRPS23
TFAP2A,TMEM47
TFAP2A,ARID5B
TFAP2A,DEDD2
TFAP2A,ST3GAL5
TFAP2A,BOP1
TFAP2A,WDR43
TFAP2A,PNRC1
TFAP2A,NIPAL1
TFAP2A,CGREF1
TFAP2A,CORO1C
TFAP2A,FOXP1
TFAP2A,ELMOD2
TFAP2A,COL23A1
TFAP2A,ANKRD28
TFAP2A,SARS2
TFAP2A,RASGRP2
TFAP2A,FAM20A
TFAP2A,AFF4
TFAP2A,MIA3
TFAP2A,C12orf45
TFAP2A,CEP104
TFAP2A,SLC39A11
TFAP2A,PCYOX1
TFAP2A,STK33
TFAP2A,RAB3GAP2
TFAP2A,SDAD1
TFAP2A,SCN11A
TFAP2A,GPR4
TFAP2A,SEH1L
TFAP2A,TERF1
TFAP2A,ARSB
TFAP2A,ZDHHC2
TFAP2A,TEX264
TFAP2A,MATN3
TFAP2A,ZNF282
TFAP2A,CPD
TFAP2A,ASTN2
TFAP2A,APC
TFAP2A,CCDC114
TFAP2A,TIAM1
TFAP2A,PIP5KL1
TFAP2A,DPY30
TFAP2A,DIS3L
TFAP2A,NT5DC3
TFAP2A,AP1S2
TFAP2A,ACBD5
TFAP2A,PER3
TFAP2A,SART3
TFAP2A,PDE5A
TFAP2A,RNF213
TFAP2A,SCLY
TFAP2A,IFI16
TFAP2A,LHPP
TFAP2A,HMOX1
TFAP2A,PSTPIP2
TFAP2A,SRGAP1
TFAP2A,CEP85L
TFAP2A,SATB2
TFAP2A,TMEM126B
TFAP2A,DENND5B
TFAP2A,VWA5A
TFAP2A,PLCB4
TFAP2A,ULK2
TFAP2A,MMP25
TFAP2A,KIF2C
TFAP2A,TIPARP
TFAP2A,RPF2
TFAP2A,ALAD
TFAP2A,USP49
TFAP2A,CLDN11
TFAP2A,TMA16
TFAP2A,NDC80
TFAP2A,STX6
TFAP2A,PADI2
TFAP2A,NBEAL1
TFAP2A,FAM208A
TFAP2A,ESYT2
TFAP2A,PLSCR4
TFAP2A,RAD50
TFAP2A,FAM126A
TFAP2A,WWP2
TFAP2A,DIDO1
TFAP2A,TMC5
TFAP2A,CACYBP
TFAP2A,ZNF398
TFAP2A,TBC1D14
TFAP2A,KLF7
TFAP2A,CHIC2
TFAP2A,HOMER1
TFAP2A,RASSF8
TFAP2A,AK3
TFAP2A,RNF170
TFAP2A,HOOK3
TFAP2A,ABCE1
TFAP2A,STON2
TFAP2A,TMEM19
TFAP2A,C8orf37
TFAP2A,CUL1
TFAP2A,ZNF555
TFAP2A,HIST1H4I
TFAP2A,LIX1L
TFAP2A,NFAM1
TFAP2A,ST7
TFAP2A,RTKN2
TFAP2A,RPP40
TFAP2A,POFUT1
TFAP2A,PLAGL2
TFAP2A,LIPT2
TFAP2A,POLRMT
TFAP2A,EVI5
TFAP2A,MGST2
TFAP2A,TMEM87B
TFAP2A,FIG4
TFAP2A,CTBP1
TFAP2A,FAM114A1
TFAP2A,LRPAP1
TFAP2A,TXNDC15
TFAP2A,FAM162A
TFAP2A,SRP14
TFAP2A,REV3L
TFAP2A,ANGPT1
TFAP2A,TLL2
TFAP2A,C10orf95
TFAP2A,PPIB
TFAP2A,NR3C1
TFAP2A,CASP8
TFAP2A,MRPL12
TFAP2A,TBC1D5
TFAP2A,PKN2
TFAP2A,CAMKK2
TFAP2A,BLM
TFAP2A,C9orf47
TFAP2A,SNUPN
TFAP2A,IAH1
TFAP2A,KIAA0319L
TFAP2A,XPNPEP3
TFAP2A,PTPRM
TFAP2A,TOX
TFAP2A,AMD1
TFAP2A,GPHN
TFAP2A,SLC35F3
TFAP2A,UBOX5
TFAP2A,SLC37A1
TFAP2A,KTN1
TFAP2A,AIP
TFAP2A,IL6ST
TFAP2A,ZFP14
TFAP2A,SNTG2
TFAP2A,FAM177A1
TFAP2A,TATDN1
TFAP2A,ANTXR2
TFAP2A,FAM89A
TFAP2A,DUSP16
TFAP2A,PHLPP1
TFAP2A,NRK
TFAP2A,MCCC1
TFAP2A,DGCR6L
TFAP2A,ATXN7L1
TFAP2A,GABRB2
TFAP2A,AKAP9
TFAP2A,GNG10
TFAP2A,PGRMC1
TFAP2A,PDE3B
TFAP2A,HRASLS5
TFAP2A,LTBP1
TFAP2A,CXXC1
TFAP2A,TXLNG
TFAP2A,COMMD3-BMI1
TFAP2A,ECI2
TFAP2A,SETD5
TFAP2A,POLA1
TFAP2A,AP4S1
TFAP2A,PTPRE
TFAP2A,ANKZF1
TFAP2A,KIF13B
TFAP2A,MSMO1
TFAP2A,C2CD2
TFAP2A,NRCAM
TFAP2A,PCMTD1
TFAP2A,LUZP2
TFAP2A,JMJD1C
TFAP2A,CDH23
TFAP2A,SLC25A21
TFAP2A,ANKRD13A
TFAP2A,ARHGAP39
TFAP2A,TIMP4
TFAP2A,RNF19A
TFAP2A,KDM6A
TFAP2A,RAPH1
TFAP2A,NUP188
TFAP2A,BOLA3
TFAP2A,TMEM107
TFAP2A,UBE4B
TFAP2A,TLE3
TFAP2A,ISPD
TFAP2A,POLR1B
TFAP2A,UQCRQ
TFAP2A,SSTR2
TFAP2A,TFPI2
TFAP2A,SEMA6D
TFAP2A,PPP2R1B
TFAP2A,GUCY1A2
TFAP2A,ENTPD4
TFAP2A,ZNF732
TFAP2A,ZNF792
TFAP2A,MXI1
TFAP2A,CHST1
TFAP2A,JAKMIP1
TFAP2A,INTS1
TFAP2A,ADAM17
TFAP2A,ZNF576
TFAP2A,IRGQ
TFAP2A,CADPS
TFAP2A,LEPR
TFAP2A,WDR62
TFAP2A,NTHL1
TFAP2A,PIGX
TFAP2A,MERTK
TFAP2A,SERHL2
TFAP2A,RMND5A
TFAP2A,SLC36A1
TFAP2A,PDE3A
TFAP2A,SMPD4
TFAP2A,BMPR2
TFAP2A,ZDHHC22
TFAP2A,RPP21
TFAP2A,CUX1
TFAP2A,SLC25A19
TFAP2A,PCCB
TFAP2A,PRDM14
TFAP2A,NFAT5
TFAP2A,EIF4G3
TFAP2A,SYNJ1
TFAP2A,RBM19
TFAP2A,LRRC32
TFAP2A,LIG4
TFAP2A,E2F4
TFAP2A,PKN1
TFAP2A,TP53INP2
TFAP2A,APOBEC3D
TFAP2A,CNOT1
TFAP2A,PPA1
TFAP2A,SECISBP2L
TFAP2A,PKIG
TFAP2A,SIRT1
TFAP2A,ARFGAP3
TFAP2A,SMAD2
TFAP2A,GDAP1
TFAP2A,XRCC5
TFAP2A,STX12
TFAP2A,MPP6
TFAP2A,CLCN4
TFAP2A,CAPN2
TFAP2A,PPIL6
TFAP2A,PPIP5K1
TFAP2A,CCDC85A
TFAP2A,TAX1BP1
TFAP2A,CCDC151
TFAP2A,PBLD
TFAP2A,NFATC1
TFAP2A,NEDD4
TFAP2A,PCBP4
TFAP2A,FLRT2
TFAP2A,NPTXR
TFAP2A,DPYSL2
TFAP2A,EIF5
TFAP2A,SNAP29
TFAP2A,GNAZ
TFAP2A,PDCD5
TFAP2A,ZNF816-ZNF321P
TFAP2A,BNC2
TFAP2A,UBA2
TFAP2A,AKAP13
TFAP2A,FRAT2
TFAP2A,ZNF395
TFAP2A,CHGB
TFAP2A,JUND
TFAP2A,OIP5
TFAP2A,ABHD12
TFAP2A,ZFPM2
TFAP2A,CHRM3
TFAP2A,LMO7
TFAP2A,ZNF57
TFAP2A,PALLD
TFAP2A,RBBP8
TFAP2A,PUS7
TFAP2A,TMEM64
TFAP2A,SCAF4
TFAP2A,COL4A3BP
TFAP2A,ST3GAL1
TFAP2A,XPO6
TFAP2A,ST5
TFAP2A,RRBP1
TFAP2A,ZNF37A
TFAP2A,RAB37
TFAP2A,RASEF
TFAP2A,HAPLN3
TFAP2A,PNPLA8
TFAP2A,SOS2
TFAP2A,LRRC7
TFAP2A,MAP1B
TFAP2A,TRAF6
TFAP2A,COX17
TFAP2A,RRAGB
TFAP2A,CCDC148
TFAP2A,ADSS
TFAP2A,TMTC1
TFAP2A,PPP3CC
TFAP2A,LRRC27
TFAP2A,RBM14
TFAP2A,CADPS2
TFAP2A,ZYG11B
TFAP2A,CCPG1
TFAP2A,ATP11B
TFAP2A,GRAP2
TFAP2A,JTB
TFAP2A,C19orf70
TFAP2A,RGPD5
TFAP2A,TALDO1
TFAP2A,MCM4
TFAP2A,THOC3
TFAP2A,IARS
TFAP2A,POLR2K
TFAP2A,CHRAC1
TFAP2A,SEPT7
TFAP2A,IL13RA1
TFAP2A,SEL1L
TFAP2A,FABP6
TFAP2A,RASSF2
TFAP2A,EIF4E3
TFAP2A,SLC1A2
TFAP2A,ZNF124
TFAP2A,HNRNPC
TFAP2A,TMEM106A
TFAP2A,COMMD4
TFAP2A,ARMC4
TFAP2A,ARHGAP42
TFAP2A,PODNL1
TFAP2A,SMG6
TFAP2A,CBLN1
TFAP2A,PAM
TFAP2A,MAPKAP1
TFAP2A,RSPO3
TFAP2A,NDST3
TFAP2A,INSIG2
TFAP2A,BHLHE40
TFAP2A,DPEP1
TFAP2A,PLCB1
TFAP2A,MCOLN3
TFAP2A,PTP4A1
TFAP2A,POLR2A
TFAP2A,INTS9
TFAP2A,ZNF764
TFAP2A,KLHL5
TFAP2A,TTC4
TFAP2A,EFCAB5
TFAP2A,TTC28
TFAP2A,ZNF160
TFAP2A,RRN3
TFAP2A,ADCY5
TFAP2A,ASPSCR1
TFAP2A,BCCIP
TFAP2A,NR0B1
TFAP2A,MRPL50
TFAP2A,RPE
TFAP2A,NPHP3
TFAP2A,TMEM191B
TFAP2A,EXD1
TFAP2A,CPPED1
TFAP2A,CDO1
TFAP2A,TTC3
TFAP2A,HIGD1A
TFAP2A,DTWD2
TFAP2A,HTR7
TFAP2A,EML1
TFAP2A,TET2
TFAP2A,PIKFYVE
TFAP2A,TMEM88
TFAP2A,THSD7A
TFAP2A,ROCK1
TFAP2A,HELLS
TFAP2A,PRKAR2B
TFAP2A,NOC4L
TFAP2A,TRANK1
TFAP2A,HS3ST3A1
TFAP2A,DNAJC9
TFAP2A,PTPRB
TFAP2A,SLC43A1
TFAP2A,UBL3
TFAP2A,C3orf70
TFAP2A,ACBD4
TFAP2A,NDUFV2
TFAP2A,SYTL4
TFAP2A,CHST6
TFAP2A,CLCN3
TFAP2A,MRPL3
TFAP2A,MRPS9
TFAP2A,HRH3
TFAP2A,CMTM6
TFAP2A,ADORA2A
TFAP2A,ZNF83
TFAP2A,B3GALT5
TFAP2A,GRM4
TFAP2A,GATM
TFAP2A,UPF1
TFAP2A,GPR37L1
TFAP2A,ALS2
TFAP2A,RAI1
TFAP2A,BRWD1
TFAP2A,USP44
TFAP2A,TTC39B
TFAP2A,PDE11A
TFAP2A,MTSS1
TFAP2A,CSAD
TFAP2A,SLX4
TFAP2A,MAN1A1
TFAP2A,CD24
TFAP2A,MPHOSPH9
TFAP2A,TLK1
TFAP2A,FRY
TFAP2A,TMEM181
TFAP2A,MYO3B
TFAP2A,EAF2
TFAP2A,IRAK4
TFAP2A,SSBP1
TFAP2A,DLGAP1
TFAP2A,ARHGEF6
TFAP2A,NMU
TFAP2A,MIPEP
TFAP2A,NCOA7
TFAP2A,SVEP1
TFAP2A,ZKSCAN3
TFAP2A,ETV3
TFAP2A,DDHD1
TFAP2A,MRPL17
TFAP2A,IGF2R
TFAP2A,ZCCHC4
TFAP2A,SCAMP5
TFAP2A,SLC39A8
TFAP2A,DAB1
TFAP2A,TLR5
TFAP2A,POP1
TFAP2A,ASXL1
TFAP2A,BEND4
TFAP2A,PKIA
TFAP2A,KIF16B
TFAP2A,RNF13
TFAP2A,GLB1L
TFAP2A,SOX5
TFAP2A,TMEM56
TFAP2A,PPP3CA
TFAP2A,MRPL45
TFAP2A,PRKDC
TFAP2A,KATNAL1
TFAP2A,VANGL1
TFAP2A,TMED4
TFAP2A,OPTN
TFAP2A,CCDC3
TFAP2A,C7orf50
TFAP2A,KCNK3
TFAP2A,ITCH
TFAP2A,SCN3B
TFAP2A,EDEM3
TFAP2A,TMEM150C
TFAP2A,GALNT7
TFAP2A,TSR1
TFAP2A,CLSTN2
TFAP2A,SOCS3
TFAP2A,ODF2
TFAP2A,PPARGC1B
TFAP2A,ALDH4A1
TFAP2A,TRMT112
TFAP2A,RFESD
TFAP2A,DGKI
TFAP2A,PAWR
TFAP2A,LRRC2
TFAP2A,KLHL21
TFAP2A,GEMIN4
TFAP2A,GADD45GIP1
TFAP2A,CPZ
TFAP2A,RPH3A
TFAP2A,MPP2
TFAP2A,TUBB2B
TFAP2A,MICU1
TFAP2A,HECW2
TFAP2A,UNC79
TFAP2A,PDP2
TFAP2A,QSER1
TFAP2A,SNRNP25
TFAP2A,STK38L
TFAP2A,IQGAP1
TFAP2A,YTHDF3
TFAP2A,STX17
TFAP2A,TRAP1
TFAP2A,MZT2A
TFAP2A,KCNG3
TFAP2A,FAAH
TFAP2A,MIXL1
TFAP2A,PRPS2
TFAP2A,FBXO28
TFAP2A,ZYG11A
TFAP2A,SEZ6
TFAP2A,C9orf66
TFAP2A,GLB1L2
TFAP2A,SEPHS2
TFAP2A,GALC
TFAP2A,SCN5A
TFAP2A,DAAM1
TFAP2A,WDR4
TFAP2A,SPAG9
TFAP2A,GOT2
TFAP2A,FAM160B2
TFAP2A,CCNE2
TFAP2A,VRK1
TFAP2A,GOLGA3
TFAP2A,TMCO4
TFAP2A,LAP3
TFAP2A,ZNF462
TFAP2A,ZNF460
TFAP2A,YBX1
TFAP2A,SOAT1
TFAP2A,NAA15
TFAP2A,CCDC113
TFAP2A,SOX3
TFAP2A,RELN
TFAP2A,DDX24
TFAP2A,UBE2V2
TFAP2A,DEK
TFAP2A,RBM24
TFAP2A,PSMA3
TFAP2A,MCM10
TFAP2A,ZEB1
TFAP2A,AFAP1L1
TFAP2A,NHLRC1
TFAP2A,GOLT1A
TFAP2A,CAMK2D
TFAP2A,PCSK2
TFAP2A,MRPL21
TFAP2A,ADARB1
TFAP2A,YDJC
TFAP2A,MPHOSPH6
TFAP2A,RADIL
TFAP2A,PIP5K1B
